Productkey,Currency code,Quantity_Sold,Revenue
937,USD,3,237.0
1684,CAD,14,236.45999145507812
1666,GBP,14,236.45999145507812
1593,AUD,17,236.13000583648682
1638,CAD,17,236.13000583648682
662,AUD,1,236.0
688,AUD,2,236.0
688,CAD,2,236.0
473,CAD,4,236.0
1393,GBP,5,234.95000839233398
708,AUD,3,234.0
1799,EUR,9,234.0
1799,GBP,9,234.0
708,GBP,3,234.0
1286,CAD,3,233.9699935913086
1288,CAD,3,233.9699935913086
1390,EUR,6,233.94001007080078
2420,CAD,9,233.90999794006348
175,AUD,2,233.8000030517578
188,CAD,2,233.8000030517578
12,AUD,3,233.04000091552734
12,CAD,3,233.04000091552734
803,EUR,13,232.69999504089355
802,USD,15,232.5
709,EUR,2,232.0
709,GBP,2,232.0
1600,AUD,4,231.52000427246094
1667,CAD,42,231.0
957,CAD,1,231.0
999,CAD,1,231.0
1043,CAD,1,231.0
1043,GBP,1,231.0
1013,GBP,1,231.0
1404,GBP,7,230.93001174926758
1399,GBP,7,230.93001174926758
1694,GBP,26,230.88000297546387
1686,EUR,33,230.6699924468994
2430,GBP,7,230.22999572753906
1515,CAD,1,230.0
2337,EUR,1,229.99000549316406
2265,EUR,1,229.99000549316406
2281,GBP,1,229.99000549316406
2241,GBP,1,229.99000549316406
2329,USD,1,229.99000549316406
2241,USD,1,229.99000549316406
1352,AUD,10,229.89999771118164
1381,EUR,10,229.89999771118164
1639,AUD,23,229.76999473571777
2496,GBP,23,229.76999473571777
2502,GBP,23,229.76999473571777
2505,GBP,23,229.76999473571777
741,AUD,1,229.0
1491,AUD,1,229.0
591,AUD,1,229.0
567,AUD,1,229.0
555,AUD,1,229.0
543,CAD,1,229.0
579,CAD,1,229.0
1471,CAD,1,229.0
615,EUR,1,229.0
626,GBP,1,229.0
804,USD,10,228.99999618530273
738,AUD,1,228.0
719,GBP,1,228.0
903,AUD,3,227.9699935913086
904,AUD,3,227.9699935913086
903,EUR,3,227.9699935913086
1733,EUR,10,227.90000915527344
1667,GBP,41,225.5
1296,CAD,9,225.0
2438,AUD,5,224.95000839233398
2437,USD,5,224.95000839233398
2492,AUD,9,224.90999794006348
1285,EUR,9,224.90999794006348
1283,EUR,9,224.90999794006348
1283,GBP,9,224.90999794006348
2447,USD,15,224.84999656677246
1682,CAD,25,224.7499942779541
1682,EUR,25,224.7499942779541
1815,AUD,7,224.0
1820,AUD,7,224.0
1812,AUD,7,224.0
1803,AUD,7,224.0
1341,AUD,14,224.0
1809,CAD,7,224.0
1738,CAD,8,224.0
1407,EUR,14,224.0
1802,GBP,7,224.0
1757,GBP,4,223.60000610351562
2418,CAD,3,221.9699935913086
1261,EUR,6,221.94001007080078
1690,AUD,13,220.86999702453613
1702,CAD,13,220.86999702453613
1675,AUD,32,220.47999572753906
901,EUR,5,220.0
900,GBP,5,220.0
933,GBP,4,220.0
931,GBP,4,220.0
2389,CAD,2,219.97999572753906
2368,GBP,2,219.97999572753906
2354,GBP,2,219.97999572753906
2354,USD,2,219.97999572753906
452,AUD,1,219.9499969482422
2456,CAD,11,219.8899974822998
1589,CAD,22,219.7799949645996
1316,GBP,22,219.7799949645996
810,USD,11,219.45000839233398
1369,EUR,5,219.05000686645508
1336,GBP,5,219.05000686645508
675,AUD,1,219.0
646,CAD,1,219.0
704,GBP,1,219.0
801,USD,11,218.899995803833
562,AUD,2,218.0
170,CAD,2,218.0
574,CAD,2,218.0
574,GBP,2,218.0
1376,GBP,7,217.0
767,USD,14,217.0
1405,CAD,6,215.94001007080078
1389,GBP,6,215.94001007080078
1320,AUD,8,215.9199981689453
1353,EUR,8,215.9199981689453
845,CAD,8,215.1999969482422
844,EUR,8,215.1999969482422
776,USD,9,215.09999656677246
1787,AUD,5,215.0
1776,AUD,5,215.0
1774,CAD,5,215.0
1359,GBP,5,214.95000839233398
807,AUD,18,214.19999313354492
770,EUR,4,211.60000610351562
1715,AUD,3,210.3899917602539
1718,AUD,3,210.3899917602539
1710,CAD,3,210.3899917602539
1719,CAD,3,210.3899917602539
1721,CAD,3,210.3899917602539
1721,GBP,3,210.3899917602539
2464,AUD,7,210.0
2478,CAD,1,210.0
1380,EUR,10,210.0
2477,GBP,1,210.0
2476,GBP,1,210.0
2465,USD,7,210.0
866,AUD,3,209.9699935913086
867,CAD,3,209.9699935913086
1263,GBP,3,209.9699935913086
868,GBP,3,209.9699935913086
2213,AUD,7,209.92999839782715
2221,CAD,7,209.92999839782715
2412,EUR,7,209.92999839782715
2301,GBP,7,209.92999839782715
2245,USD,7,209.92999839782715
2285,USD,7,209.92999839782715
2489,AUD,14,209.8599967956543
1278,CAD,14,209.8599967956543
1279,GBP,14,209.8599967956543
2495,CAD,21,209.78999519348145
1759,CAD,2,209.77999877929688
1759,GBP,2,209.77999877929688
870,GBP,10,209.59999084472656
1701,CAD,42,209.16000080108643
687,AUD,1,209.0
735,CAD,1,209.0
896,USD,5,208.64999771118164
898,USD,5,208.64999771118164
1270,USD,30,208.4999942779541
1514,AUD,1,208.0
881,USD,16,208.0
2420,EUR,8,207.9199981689453
514,AUD,3,207.0
1346,CAD,9,207.0
500,CAD,3,207.0
1319,CAD,9,206.90999794006348
1676,CAD,23,206.76999473571777
67,AUD,8,205.52000427246094
1691,EUR,38,204.81999492645264
1665,EUR,41,204.58999061584473
909,AUD,2,204.0
723,AUD,2,204.0
1771,CAD,6,204.0
1305,CAD,3,204.0
1304,EUR,3,204.0
694,EUR,2,204.0
909,EUR,2,204.0
1771,GBP,6,204.0
1768,GBP,6,204.0
2267,AUD,2,203.97999572753906
2339,CAD,2,203.97999572753906
2339,EUR,2,203.97999572753906
2203,EUR,2,203.97999572753906
2315,EUR,2,203.97999572753906
2299,EUR,2,203.97999572753906
2283,GBP,2,203.97999572753906
2267,USD,2,203.97999572753906
2331,USD,2,203.97999572753906
2307,USD,2,203.97999572753906
2315,USD,2,203.97999572753906
2227,USD,2,203.97999572753906
928,AUD,6,203.94001007080078
929,EUR,6,203.94001007080078
1696,AUD,12,203.87999725341797
1351,CAD,12,203.87999725341797
1318,GBP,12,203.87999725341797
2433,USD,7,203.63000106811523
1679,EUR,37,203.5
3,EUR,14,203.2800064086914
1365,EUR,7,202.92999839782715
1321,EUR,7,202.92999839782715
1321,GBP,7,202.92999839782715
761,USD,12,202.79999542236328
890,AUD,4,200.0
1029,AUD,1,200.0
987,GBP,1,200.0
1015,GBP,1,200.0
2008,AUD,1,199.99000549316406
2044,AUD,1,199.99000549316406
2402,AUD,1,199.99000549316406
2374,CAD,1,199.99000549316406
2044,CAD,1,199.99000549316406
2353,CAD,1,199.99000549316406
1984,CAD,1,199.99000549316406
2038,EUR,1,199.99000549316406
2026,EUR,1,199.99000549316406
2353,EUR,1,199.99000549316406
2381,GBP,1,199.99000549316406
1993,AUD,2,199.97999572753906
2071,CAD,2,199.97999572753906
1993,EUR,2,199.97999572753906
2011,EUR,2,199.97999572753906
2059,GBP,2,199.97999572753906
1258,CAD,5,199.95000839233398
2426,GBP,5,199.95000839233398
2458,EUR,10,199.89999771118164
2458,GBP,10,199.89999771118164
25,AUD,1,199.89999389648438
1584,AUD,20,199.79999542236328
1594,CAD,20,199.79999542236328
2496,CAD,20,199.79999542236328
1705,GBP,29,199.52000331878662
779,CAD,5,199.50000762939453
779,USD,5,199.50000762939453
1691,CAD,37,199.42999505996704
299,AUD,1,199.0
331,CAD,1,199.0
275,GBP,1,199.0
2511,GBP,49,198.9399971961975
485,CAD,2,198.0
956,CAD,1,198.0
499,CAD,2,198.0
984,EUR,1,198.0
939,GBP,2,198.0
1355,CAD,6,197.94001007080078
1404,EUR,6,197.94001007080078
1627,AUD,11,197.8899974822998
1025,AUD,1,196.89999389648438
1025,CAD,1,196.89999389648438
997,CAD,1,196.89999389648438
1735,AUD,7,196.0
1309,CAD,7,196.0
699,EUR,1,196.0
1741,GBP,7,196.0
1739,GBP,7,196.0
818,USD,17,195.5
2488,AUD,13,194.86999702453613
1279,EUR,13,194.86999702453613
1756,GBP,3,194.70000457763672
778,AUD,15,194.24999713897705
1687,CAD,28,192.6400032043457
1805,AUD,6,192.0
1818,AUD,6,192.0
1815,CAD,6,192.0
1374,EUR,12,192.0
1810,GBP,6,192.0
36,EUR,2,191.89999389648438
71,AUD,4,191.8000030517578
914,EUR,2,191.8000030517578
911,GBP,2,191.8000030517578
798,GBP,8,191.1999969482422
2511,EUR,47,190.81999731063843
773,USD,12,190.79999542236328
807,USD,16,190.39999389648438
584,AUD,1,190.0
1303,AUD,2,190.0
1300,AUD,2,190.0
560,CAD,1,190.0
548,CAD,1,190.0
631,GBP,1,190.0
787,USD,20,190.0
2024,AUD,2,189.97999572753906
1994,AUD,2,189.97999572753906
2030,CAD,2,189.97999572753906
2072,CAD,2,189.97999572753906
1988,CAD,2,189.97999572753906
2024,GBP,2,189.97999572753906
1382,USD,19,189.80999565124512
1760,AUD,2,189.60000610351562
2508,EUR,40,189.59999084472656
1689,GBP,38,189.24000072479248
1380,AUD,9,189.0
1440,AUD,1,189.0
1468,CAD,1,189.0
748,GBP,14,189.0
1668,GBP,27,188.72999382019043
1023,AUD,1,188.5
981,CAD,1,188.5
1023,CAD,1,188.5
1037,CAD,1,188.5
843,USD,7,188.2999973297119
1236,AUD,1,188.0
1018,GBP,1,188.0
1236,GBP,1,188.0
976,GBP,1,188.0
968,CAD,1,186.89999389648438
1343,EUR,6,186.0
767,EUR,12,186.0
2468,GBP,6,185.93999862670898
1260,AUD,5,184.95000839233398
980,AUD,1,184.5
1036,CAD,1,184.5
952,CAD,1,184.5
1406,GBP,13,184.4699945449829
2413,EUR,5,184.15000915527344
2415,GBP,5,184.15000915527344
1396,EUR,8,183.9199981689453
1348,EUR,8,183.9199981689453
1319,GBP,8,183.9199981689453
707,EUR,2,182.0
678,GBP,2,182.0
2422,USD,7,181.92999839782715
781,USD,11,181.5
784,USD,11,181.5
839,CAD,7,181.2999973297119
1997,AUD,1,179.99000549316406
2051,CAD,1,179.99000549316406
2069,CAD,1,179.99000549316406
2021,EUR,1,179.99000549316406
8,AUD,3,179.9700050354004
10,AUD,3,179.9700050354004
11,AUD,3,179.9700050354004
892,CAD,3,179.9700050354004
894,EUR,3,179.9700050354004
892,EUR,3,179.9700050354004
891,USD,3,179.9700050354004
1400,CAD,5,179.95000839233398
1339,GBP,5,179.95000839233398
1372,GBP,5,179.95000839233398
2261,CAD,6,179.93999862670898
2411,EUR,6,179.93999862670898
2472,GBP,6,179.93999862670898
2472,USD,6,179.93999862670898
2458,USD,9,179.90999794006348
2505,AUD,18,179.81999588012695
2497,GBP,18,179.81999588012695
861,EUR,6,179.70000457763672
1671,CAD,36,179.6399917602539
821,EUR,6,179.39999771118164
1695,GBP,36,179.2800006866455
917,AUD,1,179.0
916,AUD,1,179.0
496,CAD,1,179.0
510,GBP,1,179.0
794,USD,15,178.4999942779541
1237,EUR,1,178.0
501,CAD,3,177.0
1374,CAD,11,176.0
900,EUR,4,176.0
1284,AUD,7,174.92999839782715
1285,CAD,7,174.92999839782715
1282,EUR,7,174.92999839782715
2434,GBP,6,174.54000091552734
676,CAD,2,174.0
1365,CAD,6,173.93999862670898
1387,CAD,6,173.93999862670898
1354,GBP,6,173.93999862670898
1697,GBP,32,172.47999572753906
1790,AUD,4,172.0
1788,AUD,4,172.0
1798,GBP,4,172.0
1777,GBP,4,172.0
1392,CAD,4,171.9600067138672
1682,AUD,19,170.80999565124512
1670,CAD,19,170.80999565124512
832,USD,11,170.5
1373,EUR,12,170.2799949645996
1165,CAD,1,170.0
1165,EUR,1,170.0
117,AUD,1,169.99000549316406
929,AUD,5,169.95000839233398
797,GBP,5,169.50000762939453
1695,CAD,34,169.32000064849854
643,EUR,1,169.0
672,GBP,1,169.0
2,EUR,13,168.86999702453613
743,USD,13,168.34999752044678
1740,CAD,6,168.0
1725,CAD,3,168.0
823,GBP,6,167.39999771118164
2499,AUD,7,166.03999519348145
1693,CAD,24,165.12000274658203
1699,GBP,24,165.12000274658203
1190,CAD,1,165.0
1031,CAD,1,165.0
947,EUR,1,165.0
975,GBP,1,165.0
784,GBP,10,165.0
1281,CAD,11,164.8899974822998
2430,EUR,5,164.4499969482422
2131,AUD,1,163.0
2143,AUD,1,163.0
2179,CAD,1,163.0
1766,CAD,3,162.0
1386,CAD,6,161.93999862670898
1664,CAD,18,161.81999588012695
1676,GBP,18,161.81999588012695
750,EUR,17,161.5
815,USD,17,161.5
843,GBP,6,161.39999771118164
844,GBP,6,161.39999771118164
842,USD,6,161.39999771118164
803,USD,9,161.09999656677246
786,USD,14,161.0
1348,AUD,7,160.92999839782715
1330,EUR,7,160.92999839782715
1363,EUR,7,160.92999839782715
1330,GBP,7,160.92999839782715
2515,EUR,48,160.79999542236328
1662,CAD,23,160.76999473571777
1344,AUD,10,160.0
1377,CAD,10,160.0
1341,EUR,10,160.0
1341,GBP,10,160.0
1215,GBP,1,160.0
1812,GBP,5,160.0
2425,AUD,4,159.9600067138672
1391,CAD,4,159.9600067138672
1325,GBP,4,159.9600067138672
2426,USD,4,159.9600067138672
1256,AUD,8,159.9199981689453
1253,CAD,8,159.9199981689453
2455,USD,8,159.9199981689453
2204,EUR,2,159.89999389648438
2308,EUR,2,159.89999389648438
2300,GBP,2,159.89999389648438
2244,USD,2,159.89999389648438
1349,AUD,16,159.83999633789062
1634,CAD,16,159.83999633789062
1677,GBP,32,159.67999267578125
779,AUD,4,159.60000610351562
829,EUR,4,159.60000610351562
764,USD,4,159.60000610351562
831,USD,8,159.1999969482422
700,GBP,1,159.0
737,GBP,1,159.0
835,GBP,3,158.70000457763672
1669,CAD,23,158.4699969291687
1705,AUD,23,158.2400026321411
935,AUD,2,158.0
937,CAD,2,158.0
677,EUR,2,158.0
935,GBP,2,158.0
1275,EUR,3,156.3900032043457
1373,CAD,11,156.0899953842163
679,EUR,2,156.0
1287,CAD,2,155.97999572753906
1357,AUD,4,155.9600067138672
1390,AUD,4,155.9600067138672
2419,EUR,6,155.93999862670898
1317,EUR,12,155.87999725341797
1729,AUD,2,155.36000061035156
13,GBP,2,155.36000061035156
802,CAD,10,155.0
1343,GBP,5,155.0
2470,USD,5,154.94999885559082
69,AUD,6,154.1400032043457
1692,GBP,22,153.7799949645996
790,GBP,6,153.0
863,AUD,3,152.9700050354004
1384,GBP,9,152.90999794006348
1271,EUR,22,152.899995803833
1583,AUD,11,152.7900037765503
1758,AUD,3,151.62000274658203
6,EUR,7,150.98999786376953
6,GBP,7,150.98999786376953
1703,EUR,28,150.91999626159668
1703,GBP,28,150.91999626159668
1298,CAD,6,150.0
888,EUR,3,150.0
886,EUR,1,150.0
889,GBP,3,150.0
887,USD,3,150.0
2317,CAD,5,149.94999885559082
2454,EUR,5,149.94999885559082
2269,USD,5,149.94999885559082
2412,USD,5,149.94999885559082
2493,AUD,6,149.93999862670898
2490,AUD,10,149.89999771118164
2488,CAD,10,149.89999771118164
2447,EUR,10,149.89999771118164
2447,GBP,10,149.89999771118164
1268,CAD,3,149.87999725341797
1267,CAD,3,149.87999725341797
2168,AUD,1,149.0
2162,CAD,1,149.0
2168,EUR,1,149.0
1661,CAD,27,148.5
814,USD,9,148.5
811,USD,9,148.5
813,USD,11,148.5
1002,AUD,1,148.0
1016,AUD,1,148.0
974,GBP,1,148.0
2416,AUD,2,147.97999572753906
2418,EUR,2,147.97999572753906
1260,EUR,4,147.9600067138672
2517,EUR,44,147.399995803833
2414,USD,4,147.32000732421875
474,CAD,3,147.0
1692,EUR,21,146.78999519348145
1674,GBP,21,146.78999519348145
1761,AUD,2,146.77999877929688
873,EUR,7,146.7199935913086
872,EUR,7,146.7199935913086
870,USD,7,146.7199935913086
1354,EUR,5,144.94999885559082
1687,GBP,21,144.48000240325928
1372,CAD,4,143.9600067138672
1334,CAD,4,143.9600067138672
1367,GBP,4,143.9600067138672
1582,AUD,8,143.9199981689453
1632,AUD,8,143.9199981689453
828,USD,6,143.39999771118164
798,USD,6,143.39999771118164
1673,GBP,26,143.0
1621,AUD,11,142.8899974822998
1403,CAD,3,142.31999588012695
1337,CAD,3,142.31999588012695
1688,CAD,16,142.0800018310547
1327,AUD,3,140.9700050354004
1327,CAD,3,140.9700050354004
1764,GBP,3,140.39999771118164
1720,AUD,2,140.25999450683594
1707,AUD,2,140.25999450683594
1716,AUD,2,140.25999450683594
1714,AUD,2,140.25999450683594
1718,CAD,2,140.25999450683594
1717,CAD,2,140.25999450683594
1712,GBP,2,140.25999450683594
1742,AUD,5,140.0
1738,AUD,5,140.0
1739,CAD,5,140.0
1743,CAD,5,140.0
1734,GBP,5,140.0
2022,CAD,1,139.99000549316406
2052,CAD,1,139.99000549316406
1992,CAD,1,139.99000549316406
2022,EUR,1,139.99000549316406
2046,GBP,1,139.99000549316406
866,USD,2,139.97999572753906
1255,AUD,7,139.92999839782715
1254,CAD,7,139.92999839782715
1256,CAD,7,139.92999839782715
2455,GBP,7,139.92999839782715
2505,CAD,14,139.8599967956543
1349,EUR,14,139.8599967956543
1692,AUD,20,139.79999542236328
1671,EUR,28,139.7199935913086
780,EUR,7,139.65000534057617
832,AUD,9,139.5
758,USD,5,139.49999809265137
801,GBP,7,139.2999973297119
1631,CAD,11,139.2599983215332
523,AUD,1,139.0
523,CAD,1,139.0
573,GBP,1,139.0
597,GBP,1,139.0
760,EUR,10,138.99999618530273
795,USD,10,138.99999618530273
2494,EUR,47,138.18000268936157
1381,CAD,6,137.93999862670898
1705,CAD,20,137.60000228881836
1305,AUD,2,136.0
1767,AUD,4,136.0
927,CAD,4,135.9600067138672
930,GBP,4,135.9600067138672
797,AUD,4,135.60000610351562
797,CAD,4,135.60000610351562
827,GBP,4,135.60000610351562
826,EUR,8,135.1999969482422
1672,AUD,8,135.1199951171875
1677,CAD,27,134.72999382019043
1689,CAD,27,134.46000051498413
20,CAD,1,134.0
20,GBP,1,134.0
1674,AUD,19,132.80999565124512
1704,GBP,19,132.80999565124512
1680,GBP,19,132.80999565124512
1679,AUD,24,132.0
899,CAD,3,132.0
1355,AUD,4,131.9600067138672
2429,EUR,4,131.55999755859375
1681,CAD,19,130.90999746322632
772,EUR,11,130.899995803833
824,USD,11,130.899995803833
1693,AUD,19,130.72000217437744
1699,CAD,19,130.72000217437744
1799,CAD,5,130.0
1974,CAD,1,129.99000549316406
1968,CAD,1,129.99000549316406
2419,CAD,5,129.94999885559082
2420,USD,5,129.94999885559082
877,GBP,1,129.9499969482422
878,GBP,1,129.9499969482422
876,GBP,1,129.9499969482422
2139,AUD,1,129.89999389648438
2175,AUD,1,129.89999389648438
2121,CAD,1,129.89999389648438
2187,CAD,1,129.89999389648438
1634,AUD,13,129.86999702453613
1589,AUD,13,129.86999702453613
2503,CAD,13,129.86999702453613
747,USD,10,129.49999809265137
1689,EUR,26,129.48000049591064
4,EUR,6,129.4199981689453
7,GBP,6,129.4199981689453
683,AUD,1,129.0
1785,AUD,3,129.0
168,AUD,1,129.0
1028,AUD,1,129.0
1796,AUD,3,129.0
1789,AUD,3,129.0
1783,CAD,3,129.0
498,CAD,1,129.0
1490,CAD,1,129.0
1796,CAD,3,129.0
856,EUR,1,129.0
1779,GBP,3,129.0
1782,GBP,3,129.0
1773,GBP,3,129.0
1028,GBP,1,129.0
1392,AUD,3,128.9700050354004
1359,CAD,3,128.9700050354004
1326,GBP,3,128.9700050354004
1809,AUD,4,128.0
1826,AUD,4,128.0
1825,AUD,4,128.0
1801,CAD,4,128.0
1820,CAD,4,128.0
1816,CAD,4,128.0
1826,CAD,4,128.0
1812,EUR,4,128.0
1804,EUR,4,128.0
2508,CAD,27,127.97999382019043
790,CAD,5,127.5
176,AUD,1,126.9000015258789
1673,AUD,23,126.5
1347,EUR,6,126.0
942,CAD,3,125.97000503540039
1664,AUD,14,125.8599967956543
1686,AUD,18,125.81999588012695
1686,GBP,18,125.81999588012695
871,EUR,6,125.75999450683594
833,EUR,7,125.29999732971191
768,USD,7,125.29999732971191
1272,CAD,18,125.09999656677246
841,USD,9,125.09999656677246
1628,AUD,9,125.01000308990479
1284,GBP,5,124.94999885559082
849,USD,8,124.80000305175781
838,EUR,8,124.0
1691,GBP,23,123.9699969291687
817,USD,13,123.5
681,CAD,1,121.0
1368,CAD,3,120.56999588012695
1401,CAD,3,120.56999588012695
2463,USD,4,120.0
2322,AUD,1,119.98999786376953
2314,CAD,1,119.98999786376953
2306,EUR,1,119.98999786376953
2298,EUR,1,119.98999786376953
2314,EUR,1,119.98999786376953
2218,EUR,1,119.98999786376953
2218,GBP,1,119.98999786376953
2202,GBP,1,119.98999786376953
2194,USD,1,119.98999786376953
893,AUD,2,119.9800033569336
891,CAD,2,119.9800033569336
894,GBP,2,119.9800033569336
2425,EUR,3,119.97000503540039
2425,USD,3,119.97000503540039
2410,AUD,4,119.95999908447266
2293,CAD,4,119.95999908447266
2341,EUR,4,119.95999908447266
2205,GBP,4,119.95999908447266
1280,GBP,8,119.91999816894531
2450,USD,8,119.91999816894531
2504,AUD,12,119.87999725341797
1382,EUR,12,119.87999725341797
2440,GBP,12,119.87999725341797
861,AUD,4,119.80000305175781
860,CAD,4,119.80000305175781
859,CAD,4,119.80000305175781
860,EUR,4,119.80000305175781
765,GBP,4,119.80000305175781
858,GBP,4,119.80000305175781
809,AUD,3,119.70000457763672
809,GBP,3,119.70000457763672
831,CAD,6,119.39999771118164
831,GBP,6,119.39999771118164
1698,AUD,17,118.82999610900879
1698,GBP,17,118.82999610900879
2501,AUD,5,118.59999656677246
1697,CAD,22,118.5799970626831
1666,AUD,7,118.22999572753906
659,CAD,1,118.0
1390,CAD,3,116.97000503540039
1357,GBP,3,116.97000503540039
1350,EUR,9,116.90999794006348
1317,GBP,9,116.90999794006348
782,USD,9,116.54999828338623
1332,EUR,4,115.95999908447266
746,EUR,7,115.5
1346,GBP,5,115.0
785,USD,12,114.0
2506,GBP,24,113.75999450683594
1406,EUR,8,113.5199966430664
1373,GBP,8,113.5199966430664
1743,AUD,4,112.0
1723,CAD,2,112.0
1736,CAD,4,112.0
1310,CAD,4,112.0
1757,CAD,2,111.80000305175781
793,GBP,4,111.5999984741211
792,GBP,4,111.5999984741211
1261,AUD,3,110.97000503540039
1262,GBP,3,110.97000503540039
1681,GBP,16,110.23999786376953
1661,AUD,20,110.0
2368,AUD,1,109.98999786376953
2382,CAD,1,109.98999786376953
2396,CAD,1,109.98999786376953
2403,GBP,1,109.98999786376953
2382,GBP,1,109.98999786376953
2389,GBP,1,109.98999786376953
16,AUD,1,109.94999694824219
1629,CAD,11,109.8899974822998
2497,CAD,11,109.8899974822998
2441,USD,11,109.8899974822998
1683,GBP,22,109.77999496459961
849,AUD,7,109.20000267028809
849,GBP,7,109.20000267028809
183,AUD,1,109.0
1751,AUD,1,109.0
598,EUR,1,109.0
610,GBP,1,109.0
783,CAD,8,108.0
1356,AUD,3,107.97000503540039
1323,GBP,3,107.97000503540039
5,CAD,5,107.8499984741211
6,CAD,5,107.8499984741211
1703,CAD,20,107.79999732971191
2517,GBP,32,107.19999694824219
794,CAD,9,107.09999656677246
759,USD,9,107.09999656677246
1706,AUD,12,106.56000137329102
805,GBP,2,105.80000305175781
2490,GBP,7,104.92999839782715
1668,CAD,15,104.84999656677246
1671,GBP,21,104.78999519348145
1665,GBP,21,104.78999519348145
1661,GBP,19,104.5
1679,GBP,19,104.5
1277,CAD,2,104.26000213623047
1383,EUR,8,103.91999816894531
1,GBP,8,103.91999816894531
2515,CAD,31,103.84999704360962
812,GBP,8,103.5999984741211
743,GBP,8,103.5999984741211
1772,AUD,3,102.0
908,AUD,1,102.0
694,CAD,1,102.0
723,GBP,1,102.0
910,GBP,1,102.0
2275,CAD,1,101.98999786376953
2227,EUR,1,101.98999786376953
2243,GBP,1,101.98999786376953
2283,USD,1,101.98999786376953
2235,USD,1,101.98999786376953
928,EUR,3,101.97000503540039
1384,CAD,6,101.93999862670898
1384,EUR,6,101.93999862670898
2509,GBP,25,101.49999856948853
1297,AUD,4,100.0
887,CAD,2,100.0
890,CAD,2,100.0
2047,CAD,1,99.98999786376953
2065,EUR,1,99.98999786376953
2047,EUR,1,99.98999786376953
2011,GBP,1,99.98999786376953
1328,AUD,2,99.9800033569336
2491,AUD,4,99.95999908447266
1283,CAD,4,99.95999908447266
1255,CAD,5,99.94999885559082
1269,GBP,2,99.91999816894531
2503,GBP,10,99.89999771118164
1316,USD,10,99.89999771118164
1683,CAD,20,99.79999542236328
1677,EUR,20,99.79999542236328
2507,CAD,21,99.53999519348145
766,EUR,5,99.49999809265137
511,AUD,1,99.0
483,AUD,1,99.0
1679,CAD,18,99.0
814,CAD,6,99.0
171,CAD,1,99.0
538,CAD,1,99.0
814,EUR,6,99.0
1366,CAD,3,98.97000503540039
1333,CAD,3,98.97000503540039
